mach,alpha_deg,beta_deg,flap_deg,CL,CD,Cl_roll,Cm,Cn_yaw
3,50,-5,-15,2.8444159470590957,3.865793808812422,3.7230086806340209e-17,4.0116362055060524,0.089291416102407428
3,50,-5,-10,2.8902048646722154,3.7098172992708269,3.7230086806340209e-17,3.7247561868493761,0.089291416102407428
3,50,-5,-5,2.9064333968118401,3.5457175687302733,6.2050144677233681e-17,3.391979197034714,0.089291416102407428
3,50,-5,0,2.8938254742981422,3.3811804591836343,4.9640115741786945e-17,3.0295188761135172,0.089291416102407428
3,50,-5,5,2.8549616186623443,3.2234564742489815,5.5845130209510313e-17,2.6545441247071602,0.089291416102407428
3,50,-5,10,2.7940899836417894,3.0788968258033957,4.3435101274063577e-17,2.284106055863921,0.089291416102407428
3,50,-5,15,2.7168246762496633,2.9525540763883664,5.5845130209510313e-17,1.9340816037907647,0.089291416102407414
3,50,0,-15,2.8502748004293301,3.8778126128735586,6.2050144677233681e-17,4.0384384547954797,-1.8615043403170104e-17
3,50,0,-10,2.8964141986089547,3.7206422175998792,6.2050144677233681e-17,3.7493625800954775,-2.4820057870893473e-17
3,50,0,-5,2.9127669482543488,3.5552864240309425,3.7230086806340209e-17,3.4140384266003809,-2.1717550637031789e-17
3,50,0,0,2.9000625213449296,3.3894899036405621,3.7230086806340209e-17,3.0488037378794055,-2.1411541622754415e-17
3,50,0,5,2.8609011914107678,3.2305586573319109,4.9640115741786945e-17,2.6709588298904241,-2.1717550637031789e-17
3,50,0,10,2.7995636286889622,3.0848925108487588,6.2050144677233681e-17,2.2976853294407706,-2.249317744549721e-17
3,50,0,15,2.721706912062511,2.9575827003915096,6.2050144677233681e-17,1.9449816970189924,-2.1717550637031789e-17
3,50,5,-15,2.8444159470590971,3.8657938088124233,8.6870202548127154e-17,4.0116362055060515,-0.089291416102407206
3,50,5,-10,2.8902048646722167,3.7098172992708283,8.6870202548127154e-17,3.7247561868493761,-0.089291416102407206
3,50,5,-5,2.9064333968118414,3.5457175687302747,8.6870202548127154e-17,3.3919791970347131,-0.089291416102407206
3,50,5,0,2.8938254742981431,3.3811804591836356,9.928023148357389e-17,3.0295188761135172,-0.089291416102407206
3,50,5,5,2.8549616186623457,3.2234564742489829,1.0548524595129726e-16,2.6545441247071602,-0.089291416102407206
3,50,5,10,2.7940899836417907,3.0788968258033971,9.3075217015850522e-17,2.2841060558639206,-0.089291416102407206
3,50,5,15,2.7168246762496642,2.9525540763883678,9.3075217015850522e-17,1.9340816037907642,-0.089291416102407206
3,50,10,-15,2.8258880921488965,3.8288447735430924,9.928023148357389e-17,3.931736591814051,-0.1776307412036035
3,50,10,-10,2.8706362172371578,3.6764136455839127,9.928023148357389e-17,3.6513774213126382,-0.1776307412036035
3,50,10,-5,2.8864958711455242,3.5160439392889824,9.928023148357389e-17,3.3261645282597776,-0.1776307412036035
3,50,10,0,2.8741745295817664,3.3552467957123815,8.6870202548127154e-17,2.9719430129762201,-0.1776307412036035
3,50,10,5,2.8361940582350385,3.2011079128737827,8.6870202548127154e-17,2.6054915230623417,-0.1776307412036035
3,50,10,10,2.7767060493407998,3.0598341381579379,8.0665188080403786e-17,2.243473595883783,-0.1776307412036035
3,50,10,15,2.701196999981327,2.9363631882091492,8.0665188080403786e-17,1.9014052793173282,-0.1776307412036035
3,60,-10,-15,2.6914209782924594,5.2755284214387537,8.6870202548127154e-17,4.4869261446146735,0.18243203839759506
3,60,-10,-10,2.7886289537341598,5.1607808032187092,7.4460173612680418e-17,4.2878455034699678,0.18243203839759509
3,60,-10,-5,2.8610968125004042,5.02373897727478,7.4460173612680418e-17,4.0243193009097027,0.18243203839759509
3,60,-10,0,2.9058449375886628,4.8713078493155963,6.2050144677233681e-17,3.7093464114867247,0.18243203839759509
3,60,-10,5,2.9217045914970297,4.7109381430206678,7.4460173612680418e-17,3.3581931314929943,0.18243203839759509
3,60,-10,10,2.9093832499332724,4.5501409994440669,6.2050144677233681e-17,2.9874328499263552,0.18243203839759509
3,60,-10,15,2.8714027785865452,4.3960021166054704,6.2050144677233681e-17,2.613908957611029,0.18243203839759509
3,60,-5,-15,2.7153222952343539,5.3381875588983441,1.1169026041902063e-16,4.5805837256679176,0.092350912962693307
3,60,-5,-10,2.8147912220342803,5.2207710363822422,8.6870202548127154e-17,4.3768726862051004,0.092350912962693293
3,60,-5,-5,2.8889446040609426,5.0805417672157454,9.928023148357389e-17,4.1072171519423817,0.092350912962693293
3,60,-5,0,2.9347335216740604,4.9245652576741481,8.6870202548127154e-17,3.7849183370600072,0.092350912962693293
3,60,-5,5,2.9509620538136843,4.7604655271335936,8.6870202548127154e-17,3.4255976152309855,0.092350912962693293
3,60,-5,10,2.9383541312999868,4.5959284175869541,8.0665188080403786e-17,3.0462138543831982,0.09235091296269328
3,60,-5,15,2.8994902756641903,4.4382044326523031,8.0665188080403786e-17,2.6640022042185594,0.092350912962693252
3,60,0,-15,2.7231683276628385,5.3589581594094025,9.928023148357389e-17,4.6120493817943382,-1.0548524595129726e-16
3,60,0,-10,2.8233986161116471,5.2406428995683294,9.928023148357389e-17,4.4067790837983161,-1.0238273871743557e-16
3,60,0,-5,2.8981195878673494,5.099340278240212,9.928023148357389e-17,4.1350595342817611,-1.0083148510050473e-16
3,60,0,0,2.9442589860469748,4.9421698829665326,8.6870202548127154e-17,3.8102937584596521,-1.0094207251655547e-16
3,60,0,5,2.9606117356923676,4.776814089397595,8.6870202548127154e-17,3.4482227001582051,-1.0083148510050473e-16
3,60,0,10,2.9479073087829506,4.6110175690072177,1.0548524595129726e-16,3.0659350349956518,-1.0083148510050473e-16
3,60,0,15,2.9087459788487866,4.4520863226985634,9.928023148357389e-17,2.6807978350985007,-1.0238273871743557e-16
3,60,5,-15,2.7153222952343543,5.338187558898345,1.1169026041902063e-16,4.5805837256679176,-0.092350912962693224
3,60,5,-10,2.8147912220342808,5.220771036382243,8.6870202548127154e-17,4.3768726862051004,-0.092350912962693238
3,60,5,-5,2.888944604060943,5.0805417672157462,9.928023148357389e-17,4.1072171519423808,-0.092350912962693238
3,60,5,0,2.9347335216740609,4.9245652576741481,8.6870202548127154e-17,3.7849183370600072,-0.092350912962693238
3,60,5,5,2.9509620538136847,4.7604655271335945,8.6870202548127154e-17,3.425597615230985,-0.092350912962693238
3,60,5,10,2.9383541312999872,4.595928417586955,1.0548524595129726e-16,3.0462138543831978,-0.092350912962693238
3,60,5,15,2.8994902756641907,4.438204432652304,8.0665188080403786e-17,2.6640022042185585,-0.092350912962693252
3,60,10,-15,2.6914209782924594,5.2755284214387537,1.1169026041902063e-16,4.4869261446146709,-0.18243203839759461
3,60,10,-10,2.7886289537341602,5.1607808032187092,9.928023148357389e-17,4.2878455034699652,-0.18243203839759459
3,60,10,-5,2.8610968125004042,5.02373897727478,1.2410028935446736e-16,4.0243193009097009,-0.18243203839759459
3,60,10,0,2.9058449375886632,4.8713078493155963,1.1169026041902063e-16,3.7093464114867221,-0.18243203839759459
3,60,10,5,2.9217045914970297,4.7109381430206678,9.928023148357389e-17,3.3581931314929925,-0.18243203839759459
3,60,10,10,2.9093832499332724,4.5501409994440669,1.1169026041902063e-16,2.9874328499263534,-0.18243203839759459
3,60,10,15,2.8714027785865452,4.3960021166054704,1.1169026041902063e-16,2.6139089576110273,-0.18243203839759459
3,70,-10,-15,2.0749789978140694,6.5282183984353956,9.928023148357389e-17,4.7679673517437511,0.1778290574105795
3,70,-10,-10,2.2065356786254977,6.4743945157454714,9.928023148357389e-17,4.6737103305979373,0.1778290574105795
3,70,-10,-5,2.3238814214384886,6.3878481613252198,9.928023148357389e-17,4.5016732112249231,0.1778290574105795
3,70,-10,0,2.4210893968801899,6.2731005431051772,8.6870202548127154e-17,4.2604558762703117,0.1778290574105795
3,70,-10,5,2.4935572556464329,6.136058717161248,7.4460173612680418e-17,3.9619974412389198,0.1778290574105795
3,70,-10,10,2.5383053807346929,5.9836275892020634,9.928023148357389e-17,3.6208198820310735,0.1778290574105795
3,70,-10,15,2.5541650346430598,5.8232578829071366,8.6870202548127154e-17,3.253111033751138,0.1778290574105795
3,70,-5,-15,2.0945280693169099,6.6138246935653946,9.928023148357389e-17,4.8687505132864555,0.090372415629041122
3,70,-5,-10,2.2291446148648739,6.558748926139474,6.2050144677233681e-17,4.7723011767569155,0.090372415629041122
3,70,-5,-5,2.3492196915148194,6.4701895980235307,8.6870202548127154e-17,4.5962626618508295,0.090372415629041122
3,70,-5,0,2.4486886183147445,6.3527730755074252,4.9640115741786945e-17,4.3494348750931149,0.090372415629041122
3,70,-5,5,2.5228420003414067,6.2125438063409293,7.4460173612680418e-17,4.0440346227777866,0.090372415629041122
3,70,-5,10,2.5686309179545246,6.0565672967993303,4.9640115741786945e-17,3.6949216461066969,0.090372415629041122
3,70,-5,15,2.5848594500941493,5.8924675662587784,7.4460173612680418e-17,3.318660291551716,0.090372415629041122
3,70,0,-15,2.1010045401142423,6.6423926739836094,6.2050144677233681e-17,4.9026436109230493,-1.2410028935446736e-16
3,70,0,-10,2.2366514765428858,6.5868953419701297,8.6870202548127154e-17,4.8054560254925054,-1.2410028935446736e-16
3,70,0,-5,2.3576456397989669,6.4976581571782628,7.4460173612680418e-17,4.6280700649238566,-1.2099778212060568e-16
3,70,0,0,2.4578759282477769,6.3793428973371915,9.928023148357389e-17,4.3793529925695003,-1.2044725940602776e-16
3,70,0,5,2.5325969000034783,6.2380402760090732,9.928023148357389e-17,4.0716151254114878,-1.1944652850367484e-16
3,70,0,10,2.5787362981831041,6.0808698807353938,8.6870202548127154e-17,3.7198299450671826,-1.2099778212060568e-16
3,70,0,15,2.5950890478284974,5.9155140871664553,8.6870202548127154e-17,3.3406885859265265,-1.2099778212060568e-16
3,70,5,-15,2.0945280693169095,6.6138246935653937,9.928023148357389e-17,4.8687505132864564,-0.090372415629041122
3,70,5,-10,2.2291446148648739,6.5587489261394731,1.1169026041902063e-16,4.7723011767569163,-0.090372415629041122
3,70,5,-5,2.3492196915148194,6.4701895980235298,8.6870202548127154e-17,4.5962626618508304,-0.090372415629041122
3,70,5,0,2.448688618314744,6.3527730755074243,9.928023148357389e-17,4.3494348750931149,-0.090372415629041122
3,70,5,5,2.5228420003414063,6.2125438063409284,9.928023148357389e-17,4.0440346227777866,-0.090372415629041122
3,70,5,10,2.5686309179545241,6.0565672967993294,9.928023148357389e-17,3.6949216461066974,-0.090372415629041136
3,70,5,15,2.5848594500941489,5.8924675662587775,9.928023148357389e-17,3.3186602915517165,-0.090372415629041122
3,70,10,-15,2.074978997814068,6.5282183984353912,1.2410028935446736e-16,4.7679673517437493,-0.17782905741057925
3,70,10,-10,2.2065356786254959,6.474394515745467,1.2410028935446736e-16,4.6737103305979355,-0.17782905741057925
3,70,10,-5,2.3238814214384869,6.3878481613252154,1.4892034722536084e-16,4.5016732112249214,-0.17782905741057925
3,70,10,0,2.4210893968801885,6.2731005431051727,1.365103182899141e-16,4.26045587627031,-0.17782905741057925
3,70,10,5,2.4935572556464312,6.1360587171612435,1.2410028935446736e-16,3.9619974412389185,-0.17782905741057925
3,70,10,10,2.5383053807346916,5.9836275892020598,1.2410028935446736e-16,3.6208198820310717,-0.17782905741057925
3,70,10,15,2.5541650346430584,5.8232578829071331,1.1169026041902063e-16,3.2531110337511366,-0.17782905741057925
4,0,-10,-15,0.10604820696546122,0.028285645168779534,7.7562680846542102e-19,0.26290057385401794,0.05501670014159292
4,0,-10,-10,0.048669738155322127,0.0084519017344151758,0,0.11810388607318573,0.05501670014159292
4,0,-10,-5,0.01240233144461928,0.00095517715631092891,-4.8476675529088814e-19,0.029497096702551687,0.05501670014159292
4,0,-10,0,3.408516248139057e-19,-0.00012988624638435385,-5.7566052190792966e-19,-4.7052673185421828e-18,0.05501670014159292
4,0,-10,5,3.408516248139057e-19,-0.00012988624638435385,-5.7566052190792966e-19,-4.7052673185421828e-18,0.05501670014159292
4,0,-10,10,3.408516248139057e-19,-0.00012988624638435385,-5.7566052190792966e-19,-4.7052673185421828e-18,0.05501670014159292
4,0,-10,15,3.408516248139057e-19,-0.00012988624638435385,-5.7566052190792966e-19,-4.7052673185421828e-18,0.05501670014159292
4,0,-5,-15,0.10851477245544608,0.029075114682012255,-7.7562680846542102e-19,0.26901535411594862,0.014478002479401505
4,0,-5,-10,0.049801743117740917,0.0087800600336982709,-3.8781340423271051e-19,0.12085085349448406,0.014478002479401505
4,0,-5,-5,0.012690796130746551,0.0011089698282874207,-2.9086005317453288e-19,0.030183166961193168,0.014478002479401505
4,0,-5,0,1.6974410915732505e-18,-1.3309642715619243e-06,-2.8432706369893302e-19,-3.0676646233251516e-19,0.014478002479401505
4,0,-5,5,1.6974410915732505e-18,-1.3309642715619243e-06,-2.8432706369893302e-19,-3.0676646233251516e-19,0.014478002479401505
4,0,-5,10,1.6974410915732505e-18,-1.3309642715619243e-06,-2.8432706369893302e-19,-3.0676646233251516e-19,0.014478002479401505
4,0,-5,15,1.6974410915732505e-18,-1.3309642715619243e-06,-2.8432706369893302e-19,-3.0676646233251516e-19,0.014478002479401505
4,0,0,-15,0.10934537341539559,0.029299004502734798,7.7562680846542102e-19,0.27107446926049361,1.9390670211635525e-19
4,0,0,-10,0.050182938919056723,0.008848606102674593,-3.8781340423271051e-19,0.12177587810313309,0
4,0,0,-5,0.012787934863199311,0.0011187993304378769,9.6953351058177627e-20,0.030414196957248105,-1.2119168882272203e-20
4,0,0,0,0,0,0,0,0
4,0,0,5,0,0,0,0,0
4,0,0,10,0,0,0,0,0
4,0,0,15,0,0,0,0,0
4,0,5,-15,0.10851477245544608,0.029075114682012255,-7.7562680846542102e-19,0.26901535411594862,-0.014478002479401486
4,0,5,-10,0.04980174311774091,0.0087800600336982709,-3.8781340423271051e-19,0.12085085349448406,-0.014478002479401486
4,0,5,-5,0.012690796130746546,0.0011089698282874207,-2.9086005317453288e-19,0.030183166961193168,-0.014478002479401486
4,0,5,0,-4.5024901895925627e-18,-1.3309642715618886e-06,-4.9731198870417773e-20,9.288206776178931e-20,-0.014478002479401486
4,0,5,5,-4.5024901895925627e-18,-1.3309642715618886e-06,-4.9731198870417773e-20,9.288206776178931e-20,-0.014478002479401486
4,0,5,10,-4.5024901895925627e-18,-1.3309642715618886e-06,-4.9731198870417773e-20,9.288206776178931e-20,-0.014478002479401486
4,0,5,15,-4.5024901895925627e-18,-1.3309642715618886e-06,-4.9731198870417773e-20,9.288206776178931e-20,-0.014478002479401486
4,0,10,-15,0.10604820696546122,0.028285645168779534,7.7562680846542102e-19,0.26290057385401794,-0.055016700141592829
4,0,10,-10,0.048669738155322127,0.0084519017344151758,-7.7562680846542102e-19,0.11810388607318573,-0.055016700141592843
4,0,10,-5,0.012402331444619278,0.00095517715631092902,-8.7258015952359865e-19,0.029497096702551687,-0.055016700141592836
4,0,10,0,-3.5448568980646195e-19,-0.00012988624638435374,-7.9986514622996542e-19,-8.5137161397962222e-18,-0.055016700141592836
4,0,10,5,-3.5448568980646195e-19,-0.00012988624638435374,-7.9986514622996542e-19,-8.5137161397962222e-18,-0.055016700141592836
4,0,10,10,-3.5448568980646195e-19,-0.00012988624638435374,-7.9986514622996542e-19,-8.5137161397962222e-18,-0.055016700141592836
4,0,10,15,-3.5448568980646195e-19,-0.00012988624638435374,-7.9986514622996542e-19,-8.5137161397962222e-18,-0.055016700141592836
4,10,-10,-15,0.50403823553084548,0.16537741902952136,3.1025072338616841e-18,0.77486529537228088,0.075050917025992786
4,10,-10,-10,0.41889610059476401,0.1072379682003009,6.2050144677233681e-18,0.53207196548051716,0.075050917025992786
4,10,-10,-5,0.34478517733926306,0.070080938783745952,2.3268804253962631e-18,0.33402506929166387,0.075050917025992786
4,10,-10,0,0.28740670852912387,0.050247195349381567,4.2659474465598156e-18,0.18921610328091315,0.075050917025992786
4,10,-10,5,0.25113930181842115,0.042750470771277346,3.8781340423271051e-18,0.10231352617577776,0.075050917025992786
4,10,-10,10,0.23873697037380187,0.041665407368582069,3.8883122505680755e-18,0.073901492875921307,0.075050917025992786
4,10,-10,15,0.23873697037380187,0.041665407368582069,3.8883122505680755e-18,0.073901492875921307,0.075050917025992786
4,10,-5,-15,0.46271817050865915,0.16011405368945472,3.1025072338616841e-18,0.77786962866041176,0.030496502101536902
4,10,-5,-10,0.37559572248868583,0.10062234272189241,3.1025072338616841e-18,0.5294291910442851,0.030496502101536902
4,10,-5,-5,0.29976106008696379,0.062601081376370701,3.8781340423271051e-18,0.32677594031614998,0.030496502101536902
4,10,-5,0,0.24104803074925857,0.042306026728056723,1.551253616930842e-18,0.17859887588654688,0.030496502101536902
4,10,-5,5,0.20393708376226438,0.034634936522645904,2.2299270743380854e-18,0.089675039735060122,0.030496502101536902
4,10,-5,10,0.19124628763151774,0.033524635730086912,2.4916253773896508e-18,0.060602173566425881,0.030496502101536902
4,10,-5,15,0.19124628763151774,0.033524635730086912,2.4916253773896508e-18,0.060602173566425881,0.030496502101536902
4,10,0,-15,0.44529406318389247,0.15770962433145969,0,0.77777431130613817,-1.551253616930842e-18
4,10,0,-10,0.35750475675081,0.097762547968748198,1.551253616930842e-18,0.52743224443433578,0
4,10,0,-5,0.28108963565242362,0.05945026176589617,4.6537608507925261e-18,0.3232278317696009,-3.8781340423271051e-19
4,10,0,0,0.22192720115608461,0.038999863365835934,3.1025072338616841e-18,0.17391658063736934,-4.9688592417316034e-19
4,10,0,5,0.18453219710022736,0.031270056593599244,3.6842273402107498e-18,0.084312097768403177,-4.9688592417316034e-19
4,10,0,10,0.17174426223702802,0.030151257263161362,3.625146391909673e-18,0.05501670014159292,-4.9688592417316034e-19
4,10,0,15,0.17174426223702802,0.030151257263161362,3.625146391909673e-18,0.05501670014159292,-4.9688592417316034e-19
4,10,5,-15,0.46271817050865904,0.16011405368945469,3.1025072338616841e-18,0.77786962866041165,-0.030496502101536954
4,10,5,-10,0.37559572248868578,0.1006223427218924,6.2050144677233681e-18,0.52942919104428499,-0.030496502101536961
4,10,5,-5,0.29976106008696374,0.062601081376370701,3.8781340423271051e-18,0.32677594031614993,-0.030496502101536961
4,10,5,0,0.24104803074925851,0.042306026728056716,4.6537608507925261e-18,0.17859887588654685,-0.030496502101536961
4,10,5,5,0.20393708376226433,0.034634936522645904,5.3324343081997695e-18,0.089675039735060094,-0.030496502101536961
4,10,5,10,0.19124628763151769,0.033524635730086905,5.5379867741639328e-18,0.060602173566425853,-0.030496502101536961
4,10,5,15,0.19124628763151769,0.033524635730086905,5.5379867741639328e-18,0.060602173566425853,-0.030496502101536961
4,10,10,-15,0.50403823553084548,0.16537741902952136,1.551253616930842e-17,0.77486529537228099,-0.0750509170259928
4,10,10,-10,0.41889610059476401,0.1072379682003009,6.2050144677233681e-18,0.53207196548051716,-0.0750509170259928
4,10,10,-5,0.34478517733926306,0.070080938783745952,5.4293876592579471e-18,0.33402506929166387,-0.0750509170259928
4,10,10,0,0.28740670852912392,0.050247195349381581,5.8172010634906576e-18,0.18921610328091318,-0.0750509170259928
4,10,10,5,0.25113930181842115,0.042750470771277346,6.2050144677233681e-18,0.10231352617577778,-0.0750509170259928
4,10,10,10,0.2387369703738019,0.041665407368582076,6.3182647870929604e-18,0.073901492875921335,-0.0750509170259928
4,10,10,15,0.2387369703738019,0.041665407368582076,6.3182647870929604e-18,0.073901492875921335,-0.0750509170259928
4,20,-10,-15,1.1473775977336929,0.56364732133703921,6.2050144677233681e-18,1.5051140417518785,0.11018691573613947
4,20,-10,-10,1.0605352252035254,0.45924444609661447,1.2410028935446736e-17,1.1931319583101556,0.11018691573613947
4,20,-10,-5,0.97099227392548981,0.37808705387837899,1.551253616930842e-17,0.90750882660428367,0.11018691573613947
4,20,-10,0,0.88585013898940812,0.31994760304915848,1.551253616930842e-17,0.66129904564263775,0.11018691573613947
4,20,-10,5,0.81173921573390773,0.28279057363260374,1.2410028935446736e-17,0.46450406655643328,0.11018691573613947
4,20,-10,10,0.7543607469237682,0.26295683019823918,1.2410028935446736e-17,0.3234713459922941,0.11018691573613947
4,20,-10,15,0.71809334021306537,0.25546010562013499,1.1925262180155848e-17,0.24053902521815601,0.11018691573613947
4,20,-5,-15,1.1128524360181751,0.55514716156944621,1.8615043403170104e-17,1.5242990081359222,0.05192770165962058
4,20,-5,-10,1.0239902047343263,0.44831598945826789,3.1025072338616841e-18,1.2050605621159849,0.05192770165962058
4,20,-5,-5,0.93236458218995111,0.36527096492044159,9.3075217015850522e-18,0.91279414826545036,0.05192770165962058
4,20,-5,0,0.84524213416997762,0.30577925395287925,9.3075217015850522e-18,0.66085779665830047,0.05192770165962058
4,20,-5,5,0.76940747176825608,0.26775799260735766,1.0858775318515894e-17,0.45948558125753586,0.05192770165962058
4,20,-5,10,0.7106944424305508,0.24746293795904367,1.0083148510050473e-17,0.31517259361999406,0.05192770165962058
4,20,-5,15,0.67358349544355622,0.23979184775363274,9.889241807934118e-18,0.23031135762626648,0.05192770165962058
4,20,0,-15,1.100062837688361,0.55184461204117574,1.8615043403170104e-17,1.5303835621473567,-1.551253616930842e-18
4,20,0,-10,1.0105204312270915,0.44419572569533389,1.551253616930842e-17,1.2087015800657657,-7.7562680846542102e-19
4,20,0,-5,0.91819348177284743,0.36051505242932674,1.551253616930842e-17,0.91419808126898683,-1.9390670211635525e-18
4,20,0,0,0.83040417533976529,0.30056797606661534,1.2410028935446736e-17,0.66033334174970248,-1.6603261368712919e-18
4,20,0,5,0.75398905424137874,0.26225568986376319,1.3961282552377578e-17,0.45741976979780369,-1.7451603190471973e-18
4,20,0,10,0.69482661974504001,0.24180529146370305,1.3961282552377578e-17,0.31200217213019316,-1.551253616930842e-18
4,20,0,15,0.65743161568918185,0.23407548469146608,1.4349095956610289e-17,0.22649138564224294,-1.6724453057535641e-18
4,20,5,-15,1.1128524360181755,0.55514716156944632,1.8615043403170104e-17,1.5242990081359222,-0.051927701659620761
4,20,5,-10,1.0239902047343268,0.448315989458268,1.551253616930842e-17,1.2050605621159849,-0.051927701659620761
4,20,5,-5,0.93236458218995144,0.3652709649204417,1.551253616930842e-17,0.91279414826545036,-0.051927701659620767
4,20,5,0,0.84524213416997795,0.30577925395287936,1.551253616930842e-17,0.66085779665830047,-0.051927701659620767
4,20,5,5,0.76940747176825641,0.26775799260735778,1.3961282552377578e-17,0.45948558125753597,-0.051927701659620767
4,20,5,10,0.71069444243055113,0.24746293795904378,1.3185655743912157e-17,0.31517259361999411,-0.051927701659620767
4,20,5,15,0.67358349544355656,0.23979184775363285,1.4155189254493934e-17,0.23031135762626656,-0.051927701659620767
4,20,10,-15,1.1473775977336929,0.56364732133703921,1.8615043403170104e-17,1.5051140417518778,-0.11018691573613973
4,20,10,-10,1.0605352252035252,0.45924444609661436,2.4820057870893473e-17,1.1931319583101552,-0.11018691573613972
4,20,10,-5,0.97099227392548959,0.37808705387837893,2.1717550637031789e-17,0.90750882660428323,-0.11018691573613973
4,20,10,0,0.88585013898940801,0.31994760304915837,2.1717550637031789e-17,0.6612990456426372,-0.11018691573613973
4,20,10,5,0.8117392157339075,0.28279057363260363,2.1717550637031789e-17,0.46450406655643278,-0.11018691573613973
4,20,10,10,0.75436074692376798,0.26295683019823912,2.1717550637031789e-17,0.3234713459922936,-0.11018691573613973
4,20,10,15,0.71809334021306515,0.25546010562013488,2.200841069020632e-17,0.24053902521815551,-0.11018691573613973
4,30,-10,-15,1.9062072472753862,1.3357717187566436,2.4820057870893473e-17,2.3659532855884411,0.14264941852695007
4,30,-10,-10,1.8454966090056,1.1915944098635303,2.4820057870893473e-17,2.0219355219531066,0.14264941852695007
4,30,-10,-5,1.7684356572781945,1.0655858189138039,2.4820057870893473e-17,1.6811630125223516,0.14264941852695007
4,30,-10,0,1.6815932847480264,0.9611829436733792,3.1025072338616841e-17,1.3596939057668369,0.14264941852695007
4,30,-10,5,1.5920503334699907,0.88002555145514361,2.7922565104755157e-17,1.0716833786415261,0.14264941852695007
4,30,-10,10,1.5069081985339094,0.82188610062592338,2.3268804253962631e-17,0.82851509862960548,0.14264941852695007
4,30,-10,15,1.4327972752784088,0.78472907120936841,2.249317744549721e-17,0.63812173010287609,0.14264941852695007
4,30,-5,-15,1.8909198685952775,1.3338210808668145,6.2050144677233681e-18,2.4066716445788567,0.069516723234904584
4,30,-5,-10,1.8287971671750027,1.1862903652096386,2.4820057870893473e-17,2.0546524034267826,0.069516723234904584
4,30,-5,-5,1.7499438618605336,1.0573509520350779,1.8615043403170104e-17,1.7059538975482875,0.069516723234904598
4,30,-5,0,1.6610816305766849,0.9505197799238998,1.551253616930842e-17,1.3770077704120545,0.069516723234904584
4,30,-5,5,1.5694560080323106,0.86747475538607388,1.8615043403170104e-17,1.0822984329316474,0.069516723234904584
4,30,-5,10,1.4823335600123364,0.80798304441851099,2.0166297020100946e-17,0.833474324265012,0.069516723234904584
4,30,-5,15,1.4064988976106143,0.76996178307298935,2.0941923828566367e-17,0.63865261389481409,0.069516723234904584
4,30,0,-15,1.8849439611461247,1.3326653878667674,4.9640115741786945e-17,2.4200500109880783,-1.551253616930842e-17
4,30,0,-10,1.8223457560292868,1.1840054328325551,3.7230086806340209e-17,2.0653363208406708,-1.0858775318515894e-17
4,30,0,-5,1.7428888865215988,1.0540790830600106,2.4820057870893473e-17,1.7139687837587549,-1.0858775318515894e-17
4,30,0,0,1.6533464800603299,0.9464301967141695,3.1025072338616841e-17,1.3825048153849779,-1.0343710641019326e-17
4,30,0,5,1.5610195306060863,0.86274952344816258,3.4127579572478525e-17,1.0855396941704454,-1.0470961914283184e-17
4,30,0,10,1.4732302241730029,0.80280244708545057,3.4127579572478525e-17,0.83481101952776338,-1.0858775318515894e-17
4,30,0,15,1.396815103074617,0.7644901608825988,3.4903206380943946e-17,0.63849809191597784,-1.0664868616399539e-17
4,30,5,-15,1.8909198685952779,1.3338210808668147,3.1025072338616841e-17,2.4066716445788572,-0.069516723234904682
4,30,5,-10,1.8287971671750032,1.1862903652096388,2.4820057870893473e-17,2.054652403426783,-0.069516723234904682
4,30,5,-5,1.7499438618605341,1.0573509520350781,3.1025072338616841e-17,1.705953897548288,-0.069516723234904682
4,30,5,0,1.6610816305766853,0.95051977992390002,2.7922565104755157e-17,1.3770077704120549,-0.069516723234904682
4,30,5,5,1.569456008032311,0.8674747553860741,3.1025072338616841e-17,1.0822984329316476,-0.069516723234904682
4,30,5,10,1.4823335600123368,0.80798304441851121,2.9473818721685999e-17,0.83347432426501222,-0.069516723234904682
4,30,5,15,1.4064988976106148,0.76996178307298957,3.024944553015142e-17,0.63865261389481431,-0.069516723234904682
4,30,10,-15,1.9062072472753866,1.3357717187566438,3.7230086806340209e-17,2.3659532855884406,-0.14264941852695009
4,30,10,-10,1.8454966090056004,1.1915944098635305,2.4820057870893473e-17,2.0219355219531061,-0.14264941852695009
4,30,10,-5,1.7684356572781947,1.0655858189138041,2.4820057870893473e-17,1.6811630125223513,-0.14264941852695009
4,30,10,0,1.6815932847480268,0.96118294367337942,3.1025072338616841e-17,1.3596939057668365,-0.14264941852695009
4,30,10,5,1.5920503334699909,0.88002555145514383,2.7922565104755157e-17,1.0716833786415259,-0.14264941852695009
4,30,10,10,1.5069081985339099,0.8218861006259236,2.9473818721685999e-17,0.82851509862960526,-0.14264941852695009
4,30,10,15,1.4327972752784093,0.78472907120936863,3.1800699147082262e-17,0.63812173010287587,-0.14264941852695009
4,40,-10,-15,2.5566722420993697,2.4882471886839737,4.9640115741786945e-17,3.240812923807336,0.16664148632912032
4,40,-10,-10,2.544097665733807,2.3241452562113367,3.7230086806340209e-17,2.9057765291623747,0.16664148632912032
4,40,-10,-5,2.5053365994263666,2.1668384286125155,3.1025072338616841e-17,2.5489333286706231,0.16664148632912032
4,40,-10,0,2.4446259611565813,2.0226611197194035,4.9640115741786945e-17,2.1874237706783628,0.16664148632912032
